iteration,w_const_0.7,w_linear,w_nonlinear
6752,9.949580,0.994959,6.965383
6753,9.949580,0.994959,6.965383
6754,9.949580,0.994959,6.965383
6755,9.949580,0.994959,6.965383
6756,9.949580,0.994959,6.965383
6757,9.949580,0.994959,6.965383
6758,9.949580,0.994959,6.965383
6759,9.949580,0.994959,6.965383
6760,9.949580,0.994959,6.965383
6761,9.949580,0.994959,6.965383
6762,9.949580,0.994959,6.965383
6763,9.949580,0.994959,6.965383
6764,9.949580,0.994959,6.965383
6765,9.949580,0.994959,6.965383
6766,9.949580,0.994959,6.965383
6767,9.949580,0.994959,6.965383
6768,9.949580,0.994959,6.965383
6769,9.949580,0.994959,6.965383
6770,9.949580,0.994959,6.965383
6771,9.949580,0.994959,6.965383
6772,9.949580,0.994959,6.965383
6773,9.949580,0.994959,6.965383
6774,9.949580,0.994959,6.965383
6775,9.949580,0.994959,6.965383
6776,9.949580,0.994959,6.965383
6777,9.949580,0.994959,6.965383
6778,9.949580,0.994959,6.965383
6779,9.949580,0.994959,6.965383
6780,9.949580,0.994959,6.965383
6781,9.949580,0.994959,6.965383
6782,9.949580,0.994959,6.965383
6783,9.949580,0.994959,6.965383
6784,9.949580,0.994959,6.965383
6785,9.949580,0.994959,6.965383
6786,9.949580,0.994959,6.965383
6787,9.949580,0.994959,6.965383
6788,9.949580,0.994959,6.965383
6789,9.949580,0.994959,6.965383
6790,9.949580,0.994959,6.965383
6791,9.949580,0.994959,6.965383
6792,9.949580,0.994959,6.965383
6793,9.949580,0.994959,6.965383
6794,9.949580,0.994959,6.965383
6795,9.949580,0.994959,6.965383
6796,9.949580,0.994959,6.965383
6797,9.949580,0.994959,6.965383
6798,9.949580,0.994959,6.965383
6799,9.949580,0.994959,6.965383
6800,9.949580,0.994959,6.965383
6801,9.949580,0.994959,6.965383
6802,9.949580,0.994959,6.965383
6803,9.949580,0.994959,6.965383
6804,9.949580,0.994959,6.965383
6805,9.949580,0.994959,6.965383
6806,9.949580,0.994959,6.965383
6807,9.949580,0.994959,6.965383
6808,9.949580,0.994959,6.965383
6809,9.949580,0.994959,6.965383
6810,9.949580,0.994959,6.965383
6811,9.949580,0.994959,6.965383
6812,9.949580,0.994959,6.965383
6813,9.949580,0.994959,6.965383
6814,9.949580,0.994959,6.965383
6815,9.949580,0.994959,6.965383
6816,9.949580,0.994959,6.965383
6817,9.949580,0.994959,6.965383
6818,9.949580,0.994959,6.965383
6819,9.949580,0.994959,6.965383
6820,9.949580,0.994959,6.965383
6821,9.949580,0.994959,6.965383
6822,9.949580,0.994959,6.965383
6823,9.949580,0.994959,6.965383
6824,9.949580,0.994959,6.965383
6825,9.949580,0.994959,6.965383
6826,9.949580,0.994959,6.965383
6827,9.949580,0.994959,6.965383
6828,9.949580,0.994959,6.965383
6829,9.949580,0.994959,6.965383
6830,9.949580,0.994959,6.965383
6831,9.949580,0.994959,6.965383
6832,9.949580,0.994959,6.965383
6833,9.949580,0.994959,6.965383
6834,9.949580,0.994959,6.965383
6835,9.949580,0.994959,6.965383
6836,9.949580,0.994959,6.965383
6837,9.949580,0.994959,6.965383
6838,9.949580,0.994959,6.965383
6839,9.949580,0.994959,6.965383
6840,9.949580,0.994959,6.965383
6841,9.949580,0.994959,6.965383
6842,9.949580,0.994959,6.965383
6843,9.949580,0.994959,6.965383
6844,9.949580,0.994959,6.965383
6845,9.949580,0.994959,6.965383
6846,9.949580,0.994959,6.965383
6847,9.949580,0.994959,6.965383
6848,9.949580,0.994959,6.965383
6849,9.949580,0.994959,6.965383
6850,9.949580,0.994959,6.965383
6851,9.949580,0.994959,6.965383
6852,9.949580,0.994959,6.965383
6853,9.949580,0.994959,6.965383
6854,9.949580,0.994959,6.965383
6855,9.949580,0.994959,6.965383
6856,9.949580,0.994959,6.965383
6857,9.949580,0.994959,6.965383
6858,9.949580,0.994959,6.965383
6859,9.949580,0.994959,6.965383
6860,9.949580,0.994959,6.965383
6861,9.949580,0.994959,6.965383
6862,9.949580,0.994959,6.965383
6863,9.949580,0.994959,6.965383
6864,9.949580,0.994959,6.965383
6865,9.949580,0.994959,6.965383
6866,9.949580,0.994959,6.965383
6867,9.949580,0.994959,6.965383
6868,9.949580,0.994959,6.965383
6869,9.949580,0.994959,6.965383
6870,9.949580,0.994959,6.965383
6871,9.949580,0.994959,6.965383
6872,9.949580,0.994959,6.965383
6873,9.949580,0.994959,6.965383
6874,9.949580,0.994959,6.965383
6875,9.949580,0.994959,6.965383
6876,9.949580,0.994959,6.965383
6877,9.949580,0.994959,6.965383
6878,9.949580,0.994959,6.965383
6879,9.949580,0.994959,6.965383
6880,9.949580,0.994959,6.965383
6881,9.949580,0.994959,6.965383
6882,9.949580,0.994959,6.965383
6883,9.949580,0.994959,6.965383
6884,9.949580,0.994959,6.965383
6885,9.949580,0.994959,6.965383
6886,9.949580,0.994959,6.965383
6887,9.949580,0.994959,6.965383
6888,9.949580,0.994959,6.965383
6889,9.949580,0.994959,6.965383
6890,9.949580,0.994959,6.965383
6891,9.949580,0.994959,6.965383
6892,9.949580,0.994959,6.965383
6893,9.949580,0.994959,6.965383
6894,9.949580,0.994959,6.965383
6895,9.949580,0.994959,6.965383
6896,9.949580,0.994959,6.965383
6897,9.949580,0.994959,6.965383
6898,9.949580,0.994959,6.965383
6899,9.949580,0.994959,6.965383
6900,9.949580,0.994959,6.965383
6901,9.949580,0.994959,6.965383
6902,9.949580,0.994959,6.965383
6903,9.949580,0.994959,6.965383
6904,9.949580,0.994959,6.965383
6905,9.949580,0.994959,6.965383
6906,9.949580,0.994959,6.965383
6907,9.949580,0.994959,6.965383
6908,9.949580,0.994959,6.965383
6909,9.949580,0.994959,6.965383
6910,9.949580,0.994959,6.965383
6911,9.949580,0.994959,6.965383
6912,9.949580,0.994959,6.965383
6913,9.949580,0.994959,6.965383
6914,9.949580,0.994959,6.965383
6915,9.949580,0.994959,6.965383
6916,9.949580,0.994959,6.965383
6917,9.949580,0.994959,6.965383
6918,9.949580,0.994959,6.965383
6919,9.949580,0.994959,6.965383
6920,9.949580,0.994959,6.965383
6921,9.949580,0.994959,6.965383
6922,9.949580,0.994959,6.965383
6923,9.949580,0.994959,6.965383
6924,9.949580,0.994959,6.965383
6925,9.949580,0.994959,6.965383
6926,9.949580,0.994959,6.965383
6927,9.949580,0.994959,6.965383
6928,9.949580,0.994959,6.965383
6929,9.949580,0.994959,6.965383
6930,9.949580,0.994959,6.965383
6931,9.949580,0.994959,6.965383
6932,9.949580,0.994959,6.965383
6933,9.949580,0.994959,6.965383
6934,9.949580,0.994959,6.965383
6935,9.949580,0.994959,6.965383
6936,9.949580,0.994959,6.965383
6937,9.949580,0.994959,6.965383
6938,9.949580,0.994959,6.965383
6939,9.949580,0.994959,6.965383
6940,9.949580,0.994959,6.965383
6941,9.949580,0.994959,6.965383
6942,9.949580,0.994959,6.965383
6943,9.949580,0.994959,6.965383
6944,9.949580,0.994959,6.965383
6945,9.949580,0.994959,6.965383
6946,9.949580,0.994959,6.965383
6947,9.949580,0.994959,6.965383
6948,9.949580,0.994959,6.965383
6949,9.949580,0.994959,6.965383
6950,9.949580,0.994959,6.965383
6951,9.949580,0.994959,6.965383
6952,9.949580,0.994959,6.965383
6953,9.949580,0.994959,6.965383
6954,9.949580,0.994959,6.965383
6955,9.949580,0.994959,6.965383
6956,9.949580,0.994959,6.965383
6957,9.949580,0.994959,6.965383
6958,9.949580,0.994959,6.965383
6959,9.949580,0.994959,6.965383
6960,9.949580,0.994959,6.965383
6961,9.949580,0.994959,6.965383
6962,9.949580,0.994959,6.965383
6963,9.949580,0.994959,6.965383
6964,9.949580,0.994959,6.965383
6965,9.949580,0.994959,6.965383
6966,9.949580,0.994959,6.965383
6967,9.949580,0.994959,6.965383
6968,9.949580,0.994959,6.965383
6969,9.949580,0.994959,6.965383
6970,9.949580,0.994959,6.965383
6971,9.949580,0.994959,6.965383
6972,9.949580,0.994959,6.965383
6973,9.949580,0.994959,6.965383
6974,9.949580,0.994959,6.965383
6975,9.949580,0.994959,6.965383
6976,9.949580,0.994959,6.965383
6977,9.949580,0.994959,6.965383
6978,9.949580,0.994959,6.965383
6979,9.949580,0.994959,6.965383
6980,9.949580,0.994959,6.965383
6981,9.949580,0.994959,6.965383
6982,9.949580,0.994959,6.965383
6983,9.949580,0.994959,6.965383
6984,9.949580,0.994959,6.965383
6985,9.949580,0.994959,6.965383
6986,9.949580,0.994959,6.965383
6987,9.949580,0.994959,6.965383
6988,9.949580,0.994959,6.965383
6989,9.949580,0.994959,6.965383
6990,9.949580,0.994959,6.965383
6991,9.949580,0.994959,6.965383
6992,9.949580,0.994959,6.965383
6993,9.949580,0.994959,6.965383
6994,9.949580,0.994959,6.965383
6995,9.949580,0.994959,6.965383
6996,9.949580,0.994959,6.965383
6997,9.949580,0.994959,6.965383
6998,9.949580,0.994959,6.965383
6999,9.949580,0.994959,6.965383
7000,9.949580,0.994959,6.965383
7001,9.949580,0.994959,6.965383
7002,9.949580,0.994959,6.965383
7003,9.949580,0.994959,6.965383
7004,9.949580,0.994959,6.965383
7005,9.949580,0.994959,6.965383
7006,9.949580,0.994959,6.965383
7007,9.949580,0.994959,6.965383
7008,9.949580,0.994959,6.965383
7009,9.949580,0.994959,6.965383
7010,9.949580,0.994959,6.965383
7011,9.949580,0.994959,6.965383
7012,9.949580,0.994959,6.965383
7013,9.949580,0.994959,6.965383
7014,9.949580,0.994959,6.965383
7015,9.949580,0.994959,6.965383
7016,9.949580,0.994959,6.965383
7017,9.949580,0.994959,6.965383
7018,9.949580,0.994959,6.965383
7019,9.949580,0.994959,6.965383
7020,9.949580,0.994959,6.965383
7021,9.949580,0.994959,6.965383
7022,9.949580,0.994959,6.965383
7023,9.949580,0.994959,6.965383
7024,9.949580,0.994959,6.965383
7025,9.949580,0.994959,6.965383
7026,9.949580,0.994959,6.965383
7027,9.949580,0.994959,6.965383
7028,9.949580,0.994959,6.965383
7029,9.949580,0.994959,6.965383
7030,9.949580,0.994959,6.965383
7031,9.949580,0.994959,6.965383
7032,9.949580,0.994959,6.965383
7033,9.949580,0.994959,6.965383
7034,9.949580,0.994959,6.965383
7035,9.949580,0.994959,6.965383
7036,9.949580,0.994959,6.965383
7037,9.949580,0.994959,6.965383
7038,9.949580,0.994959,6.965383
7039,9.949580,0.994959,6.965383
7040,9.949580,0.994959,6.965383
7041,9.949580,0.994959,6.965383
7042,9.949580,0.994959,6.965383
7043,9.949580,0.994959,6.965383
7044,9.949580,0.994959,6.965383
7045,9.949580,0.994959,6.965383
7046,9.949580,0.994959,6.965383
7047,9.949580,0.994959,6.965383
7048,9.949580,0.994959,6.965383
7049,9.949580,0.994959,6.965383
7050,9.949580,0.994959,6.965383
7051,9.949580,0.994959,6.965383
7052,9.949580,0.994959,6.965383
7053,9.949580,0.994959,6.965383
7054,9.949580,0.994959,6.965383
7055,9.949580,0.994959,6.965383
7056,9.949580,0.994959,6.965383
7057,9.949580,0.994959,6.965383
7058,9.949580,0.994959,6.965383
7059,9.949580,0.994959,6.965383
7060,9.949580,0.994959,6.965383
7061,9.949580,0.994959,6.965383
7062,9.949580,0.994959,6.965383
7063,9.949580,0.994959,6.965383
7064,9.949580,0.994959,6.965383
7065,9.949580,0.994959,6.965383
7066,9.949580,0.994959,6.965383
7067,9.949580,0.994959,6.965383
7068,9.949580,0.994959,6.965383
7069,9.949580,0.994959,6.965383
7070,9.949580,0.994959,6.965383
7071,9.949580,0.994959,6.965383
7072,9.949580,0.994959,6.965383
7073,9.949580,0.994959,6.965383
7074,9.949580,0.994959,6.965383
7075,9.949580,0.994959,6.965383
7076,9.949580,0.994959,6.965383
7077,9.949580,0.994959,6.965383
7078,9.949580,0.994959,6.965383
7079,9.949580,0.994959,6.965383
7080,9.949580,0.994959,6.965383
7081,9.949580,0.994959,6.965383
7082,9.949580,0.994959,6.965383
7083,9.949580,0.994959,6.965383
7084,9.949580,0.994959,6.965383
7085,9.949580,0.994959,6.965383
7086,9.949580,0.994959,6.965383
7087,9.949580,0.994959,6.965383
7088,9.949580,0.994959,6.965383
7089,9.949580,0.994959,6.965383
7090,9.949580,0.994959,6.965383
7091,9.949580,0.994959,6.965383
7092,9.949580,0.994959,6.965383
7093,9.949580,0.994959,6.965383
7094,9.949580,0.994959,6.965383
7095,9.949580,0.994959,6.965383
7096,9.949580,0.994959,6.965383
7097,9.949580,0.994959,6.965383
7098,9.949580,0.994959,6.965383
7099,9.949580,0.994959,6.965383
7100,9.949580,0.994959,6.965383
7101,9.949580,0.994959,6.965383
7102,9.949580,0.994959,6.965383
7103,9.949580,0.994959,6.965383
7104,9.949580,0.994959,6.965383
7105,9.949580,0.994959,6.965383
7106,9.949580,0.994959,6.965383
7107,9.949580,0.994959,6.965383
7108,9.949580,0.994959,6.965383
7109,9.949580,0.994959,6.965383
7110,9.949580,0.994959,6.965383
7111,9.949580,0.994959,6.965383
7112,9.949580,0.994959,6.965383
7113,9.949580,0.994959,6.965383
7114,9.949580,0.994959,6.965383
7115,9.949580,0.994959,6.965383
7116,9.949580,0.994959,6.965383
7117,9.949580,0.994959,6.965383
7118,9.949580,0.994959,6.965383
7119,9.949580,0.994959,6.965383
7120,9.949580,0.994959,6.965383
7121,9.949580,0.994959,6.965383
7122,9.949580,0.994959,6.965383
7123,9.949580,0.994959,6.965383
7124,9.949580,0.994959,6.965383
7125,9.949580,0.994959,6.965383
7126,9.949580,0.994959,6.965383
7127,9.949580,0.994959,6.965383
7128,9.949580,0.994959,6.965383
7129,9.949580,0.994959,6.965383
7130,9.949580,0.994959,6.965383
7131,9.949580,0.994959,6.965383
7132,9.949580,0.994959,6.965383
7133,9.949580,0.994959,6.965383
7134,9.949580,0.994959,6.965383
7135,9.949580,0.994959,6.965383
7136,9.949580,0.994959,6.965383
7137,9.949580,0.994959,6.965383
7138,9.949580,0.994959,6.965383
7139,9.949580,0.994959,6.965383
7140,9.949580,0.994959,6.965383
7141,9.949580,0.994959,6.965383
7142,9.949580,0.994959,6.965383
7143,9.949580,0.994959,6.965383
7144,9.949580,0.994959,6.965383
7145,9.949580,0.994959,6.965383
7146,9.949580,0.994959,6.965383
7147,9.949580,0.994959,6.965383
7148,9.949580,0.994959,6.965383
7149,9.949580,0.994959,6.965383
7150,9.949580,0.994959,6.965383
7151,9.949580,0.994959,6.965383
7152,9.949580,0.994959,6.965383
7153,9.949580,0.994959,6.965383
7154,9.949580,0.994959,6.965383
7155,9.949580,0.994959,6.965383
7156,9.949580,0.994959,6.965383
7157,9.949580,0.994959,6.965383
7158,9.949580,0.994959,6.965383
7159,9.949580,0.994959,6.965383
7160,9.949580,0.994959,6.965383
7161,9.949580,0.994959,6.965383
7162,9.949580,0.994959,6.965383
7163,9.949580,0.994959,6.965383
7164,9.949580,0.994959,6.965383
7165,9.949580,0.994959,6.965383
7166,9.949580,0.994959,6.965383
7167,9.949580,0.994959,6.965383
7168,9.949580,0.994959,6.965383
7169,9.949580,0.994959,6.965383
7170,9.949580,0.994959,6.965383
7171,9.949580,0.994959,6.965383
7172,9.949580,0.994959,6.965383
7173,9.949580,0.994959,6.965383
7174,9.949580,0.994959,6.965383
7175,9.949580,0.994959,6.965383
7176,9.949580,0.994959,6.965383
7177,9.949580,0.994959,6.965383
7178,9.949580,0.994959,6.965383
7179,9.949580,0.994959,6.965383
7180,9.949580,0.994959,6.965383
7181,9.949580,0.994959,6.965383
7182,9.949580,0.994959,6.965383
7183,9.949580,0.994959,6.965383
7184,9.949580,0.994959,6.965383
7185,9.949580,0.994959,6.965383
7186,9.949580,0.994959,6.965383
7187,9.949580,0.994959,6.965383
7188,9.949580,0.994959,6.965383
7189,9.949580,0.994959,6.965383
7190,9.949580,0.994959,6.965383
7191,9.949580,0.994959,6.965383
7192,9.949580,0.994959,6.965383
7193,9.949580,0.994959,6.965383
7194,9.949580,0.994959,6.965383
7195,9.949580,0.994959,6.965383
7196,9.949580,0.994959,6.965383
7197,9.949580,0.994959,6.965383
7198,9.949580,0.994959,6.965383
7199,9.949580,0.994959,6.965383
7200,9.949580,0.994959,6.965383
7201,9.949580,0.994959,6.965383
7202,9.949580,0.994959,6.965383
7203,9.949580,0.994959,6.965383
7204,9.949580,0.994959,6.965383
7205,9.949580,0.994959,6.965383
7206,9.949580,0.994959,6.965383
7207,9.949580,0.994959,6.965383
7208,9.949580,0.994959,6.965383
7209,9.949580,0.994959,6.965383
7210,9.949580,0.994959,6.965383
7211,9.949580,0.994959,6.965383
7212,9.949580,0.994959,6.965383
7213,9.949580,0.994959,6.965383
7214,9.949580,0.994959,6.965383
7215,9.949580,0.994959,6.965383
7216,9.949580,0.994959,6.965383
7217,9.949580,0.994959,6.965383
7218,9.949580,0.994959,6.965383
7219,9.949580,0.994959,6.965383
7220,9.949580,0.994959,6.965383
7221,9.949580,0.994959,6.965383
7222,9.949580,0.994959,6.965383
7223,9.949580,0.994959,6.965383
7224,9.949580,0.994959,6.965383
7225,9.949580,0.994959,6.965383
7226,9.949580,0.994959,6.965383
7227,9.949580,0.994959,6.965383
7228,9.949580,0.994959,6.965383
7229,9.949580,0.994959,6.965383
7230,9.949580,0.994959,6.965383
7231,9.949580,0.994959,6.965383
7232,9.949580,0.994959,6.965383
7233,9.949580,0.994959,6.965383
7234,9.949580,0.994959,6.965383
7235,9.949580,0.994959,6.965383
7236,9.949580,0.994959,6.965383
7237,9.949580,0.994959,6.965383
7238,9.949580,0.994959,6.965383
7239,9.949580,0.994959,6.965383
7240,9.949580,0.994959,6.965383
7241,9.949580,0.994959,6.965383
7242,9.949580,0.994959,6.965383
7243,9.949580,0.994959,6.965383
7244,9.949580,0.994959,6.965383
7245,9.949580,0.994959,6.965383
7246,9.949580,0.994959,6.965383
7247,9.949580,0.994959,6.965383
7248,9.949580,0.994959,6.965383
7249,9.949580,0.994959,6.965383
7250,9.949580,0.994959,6.965383
7251,9.949580,0.994959,6.965383
7252,9.949580,0.994959,6.965383
7253,9.949580,0.994959,6.965383
7254,9.949580,0.994959,6.965383
7255,9.949580,0.994959,6.965383
7256,9.949580,0.994959,6.965383
7257,9.949580,0.994959,6.965383
7258,9.949580,0.994959,6.965383
7259,9.949580,0.994959,6.965383
7260,9.949580,0.994959,6.965383
7261,9.949580,0.994959,6.965383
7262,9.949580,0.994959,6.965383
7263,9.949580,0.994959,6.965383
7264,9.949580,0.994959,6.965383
7265,9.949580,0.994959,6.965383
7266,9.949580,0.994959,6.965383
7267,9.949580,0.994959,6.965383
7268,9.949580,0.994959,6.965383
7269,9.949580,0.994959,6.965383
7270,9.949580,0.994959,6.965383
7271,9.949580,0.994959,6.965383
7272,9.949580,0.994959,6.965383
7273,9.949580,0.994959,6.965383
7274,9.949580,0.994959,6.965383
7275,9.949580,0.994959,6.965383
7276,9.949580,0.994959,6.965383
7277,9.949580,0.994959,6.965383
7278,9.949580,0.994959,6.965383
7279,9.949580,0.994959,6.965383
7280,9.949580,0.994959,6.965383
7281,9.949580,0.994959,6.965383
7282,9.949580,0.994959,6.965383
7283,9.949580,0.994959,6.965383
7284,9.949580,0.994959,6.965383
7285,9.949580,0.994959,6.965383
7286,9.949580,0.994959,6.965383
7287,9.949580,0.994959,6.965383
7288,9.949580,0.994959,6.965383
7289,9.949580,0.994959,6.965383
7290,9.949580,0.994959,6.965383
7291,9.949580,0.994959,6.965383
7292,9.949580,0.994959,6.965383
7293,9.949580,0.994959,6.965383
7294,9.949580,0.994959,6.965383
7295,9.949580,0.994959,6.965383
7296,9.949580,0.994959,6.965383
7297,9.949580,0.994959,6.965383
7298,9.949580,0.994959,6.965383
7299,9.949580,0.994959,6.965383
7300,9.949580,0.994959,6.965383
7301,9.949580,0.994959,6.965383
7302,9.949580,0.994959,6.965383
7303,9.949580,0.994959,6.965383
7304,9.949580,0.994959,6.965383
7305,9.949580,0.994959,6.965383
7306,9.949580,0.994959,6.965383
7307,9.949580,0.994959,6.965383
7308,9.949580,0.994959,6.965383
7309,9.949580,0.994959,6.965383
7310,9.949580,0.994959,6.965383
7311,9.949580,0.994959,6.965383
7312,9.949580,0.994959,6.965383
7313,9.949580,0.994959,6.965383
7314,9.949580,0.994959,6.965383
7315,9.949580,0.994959,6.965383
7316,9.949580,0.994959,6.965383
7317,9.949580,0.994959,6.965383
7318,9.949580,0.994959,6.965383
7319,9.949580,0.994959,6.965383
7320,9.949580,0.994959,6.965383
7321,9.949580,0.994959,6.965383
7322,9.949580,0.994959,6.965383
7323,9.949580,0.994959,6.965383
7324,9.949580,0.994959,6.965383
7325,9.949580,0.994959,6.965383
7326,9.949580,0.994959,6.965383
7327,9.949580,0.994959,6.965383
7328,9.949580,0.994959,6.965383
7329,9.949580,0.994959,6.965383
7330,9.949580,0.994959,6.965383
7331,9.949580,0.994959,6.965383
7332,9.949580,0.994959,6.965383
7333,9.949580,0.994959,6.965383
7334,9.949580,0.994959,6.965383
7335,9.949580,0.994959,6.965383
7336,9.949580,0.994959,6.965383
7337,9.949580,0.994959,6.965383
7338,9.949580,0.994959,6.965383
7339,9.949580,0.994959,6.965383
7340,9.949580,0.994959,6.965383
7341,9.949580,0.994959,6.965383
7342,9.949580,0.994959,6.965383
7343,9.949580,0.994959,6.965383
7344,9.949580,0.994959,6.965383
7345,9.949580,0.994959,6.965383
7346,9.949580,0.994959,6.965383
7347,9.949580,0.994959,6.965383
7348,9.949580,0.994959,6.965383
7349,9.949580,0.994959,6.965383
7350,9.949580,0.994959,6.965383
7351,9.949580,0.994959,6.965383
7352,9.949580,0.994959,6.965383
7353,9.949580,0.994959,6.965383
7354,9.949580,0.994959,6.965383
7355,9.949580,0.994959,6.965383
7356,9.949580,0.994959,6.965383
7357,9.949580,0.994959,6.965383
7358,9.949580,0.994959,6.965383
7359,9.949580,0.994959,6.965383
7360,9.949580,0.994959,6.965383
7361,9.949580,0.994959,6.965383
7362,9.949580,0.994959,6.965383
7363,9.949580,0.994959,6.965383
7364,9.949580,0.994959,6.965383
7365,9.949580,0.994959,6.965383
7366,9.949580,0.994959,6.965383
7367,9.949580,0.994959,6.965383
7368,9.949580,0.994959,6.965383
7369,9.949580,0.994959,6.965383
7370,9.949580,0.994959,6.965383
7371,9.949580,0.994959,6.965383
7372,9.949580,0.994959,6.965383
7373,9.949580,0.994959,6.965383
7374,9.949580,0.994959,6.965383
7375,9.949580,0.994959,6.965383
7376,9.949580,0.994959,6.965383
7377,9.949580,0.994959,6.965383
7378,9.949580,0.994959,6.965383
7379,9.949580,0.994959,6.965383
7380,9.949580,0.994959,6.965383
7381,9.949580,0.994959,6.965383
7382,9.949580,0.994959,6.965383
