iteration,n10,n20,n30,n50,n100
8004,1.989918,1.989918,1.989918,0.000000,0.000000
8005,1.989918,1.989918,1.989918,0.000000,0.000000
8006,1.989918,1.989918,1.989918,0.000000,0.000000
8007,1.989918,1.989918,1.989918,0.000000,0.000000
8008,1.989918,1.989918,1.989918,0.000000,0.000000
8009,1.989918,1.989918,1.989918,0.000000,0.000000
8010,1.989918,1.989918,1.989918,0.000000,0.000000
8011,1.989918,1.989918,1.989918,0.000000,0.000000
8012,1.989918,1.989918,1.989918,0.000000,0.000000
8013,1.989918,1.989918,1.989918,0.000000,0.000000
8014,1.989918,1.989918,1.989918,0.000000,0.000000
8015,1.989918,1.989918,1.989918,0.000000,0.000000
8016,1.989918,1.989918,1.989918,0.000000,0.000000
8017,1.989918,1.989918,1.989918,0.000000,0.000000
8018,1.989918,1.989918,1.989918,0.000000,0.000000
8019,1.989918,1.989918,1.989918,0.000000,0.000000
8020,1.989918,1.989918,1.989918,0.000000,0.000000
8021,1.989918,1.989918,1.989918,0.000000,0.000000
8022,1.989918,1.989918,1.989918,0.000000,0.000000
8023,1.989918,1.989918,1.989918,0.000000,0.000000
8024,1.989918,1.989918,1.989918,0.000000,0.000000
8025,1.989918,1.989918,1.989918,0.000000,0.000000
8026,1.989918,1.989918,1.989918,0.000000,0.000000
8027,1.989918,1.989918,1.989918,0.000000,0.000000
8028,1.989918,1.989918,1.989918,0.000000,0.000000
8029,1.989918,1.989918,1.989918,0.000000,0.000000
8030,1.989918,1.989918,1.989918,0.000000,0.000000
8031,1.989918,1.989918,1.989918,0.000000,0.000000
8032,1.989918,1.989918,1.989918,0.000000,0.000000
8033,1.989918,1.989918,1.989918,0.000000,0.000000
8034,1.989918,1.989918,1.989918,0.000000,0.000000
8035,1.989918,1.989918,1.989918,0.000000,0.000000
8036,1.989918,1.989918,1.989918,0.000000,0.000000
8037,1.989918,1.989918,1.989918,0.000000,0.000000
8038,1.989918,1.989918,1.989918,0.000000,0.000000
8039,1.989918,1.989918,1.989918,0.000000,0.000000
8040,1.989918,1.989918,1.989918,0.000000,0.000000
8041,1.989918,1.989918,1.989918,0.000000,0.000000
8042,1.989918,1.989918,1.989918,0.000000,0.000000
8043,1.989918,1.989918,1.989918,0.000000,0.000000
8044,1.989918,1.989918,1.989918,0.000000,0.000000
8045,1.989918,1.989918,1.989918,0.000000,0.000000
8046,1.989918,1.989918,1.989918,0.000000,0.000000
8047,1.989918,1.989918,1.989918,0.000000,0.000000
8048,1.989918,1.989918,1.989918,0.000000,0.000000
8049,1.989918,1.989918,1.989918,0.000000,0.000000
8050,1.989918,1.989918,1.989918,0.000000,0.000000
8051,1.989918,1.989918,1.989918,0.000000,0.000000
8052,1.989918,1.989918,1.989918,0.000000,0.000000
8053,1.989918,1.989918,1.989918,0.000000,0.000000
8054,1.989918,1.989918,1.989918,0.000000,0.000000
8055,1.989918,1.989918,1.989918,0.000000,0.000000
8056,1.989918,1.989918,1.989918,0.000000,0.000000
8057,1.989918,1.989918,1.989918,0.000000,0.000000
8058,1.989918,1.989918,1.989918,0.000000,0.000000
8059,1.989918,1.989918,1.989918,0.000000,0.000000
8060,1.989918,1.989918,1.989918,0.000000,0.000000
8061,1.989918,1.989918,1.989918,0.000000,0.000000
8062,1.989918,1.989918,1.989918,0.000000,0.000000
8063,1.989918,1.989918,1.989918,0.000000,0.000000
8064,1.989918,1.989918,1.989918,0.000000,0.000000
8065,1.989918,1.989918,1.989918,0.000000,0.000000
8066,1.989918,1.989918,1.989918,0.000000,0.000000
8067,1.989918,1.989918,1.989918,0.000000,0.000000
8068,1.989918,1.989918,1.989918,0.000000,0.000000
8069,1.989918,1.989918,1.989918,0.000000,0.000000
8070,1.989918,1.989918,1.989918,0.000000,0.000000
8071,1.989918,1.989918,1.989918,0.000000,0.000000
8072,1.989918,1.989918,1.989918,0.000000,0.000000
8073,1.989918,1.989918,1.989918,0.000000,0.000000
8074,1.989918,1.989918,1.989918,0.000000,0.000000
8075,1.989918,1.989918,1.989918,0.000000,0.000000
8076,1.989918,1.989918,1.989918,0.000000,0.000000
8077,1.989918,1.989918,1.989918,0.000000,0.000000
8078,1.989918,1.989918,1.989918,0.000000,0.000000
8079,1.989918,1.989918,1.989918,0.000000,0.000000
8080,1.989918,1.989918,1.989918,0.000000,0.000000
8081,1.989918,1.989918,1.989918,0.000000,0.000000
8082,1.989918,1.989918,1.989918,0.000000,0.000000
8083,1.989918,1.989918,1.989918,0.000000,0.000000
8084,1.989918,1.989918,1.989918,0.000000,0.000000
8085,1.989918,1.989918,1.989918,0.000000,0.000000
8086,1.989918,1.989918,1.989918,0.000000,0.000000
8087,1.989918,1.989918,1.989918,0.000000,0.000000
8088,1.989918,1.989918,1.989918,0.000000,0.000000
8089,1.989918,1.989918,1.989918,0.000000,0.000000
8090,1.989918,1.989918,1.989918,0.000000,0.000000
8091,1.989918,1.989918,1.989918,0.000000,0.000000
8092,1.989918,1.989918,1.989918,0.000000,0.000000
8093,1.989918,1.989918,1.989918,0.000000,0.000000
8094,1.989918,1.989918,1.989918,0.000000,0.000000
8095,1.989918,1.989918,1.989918,0.000000,0.000000
8096,1.989918,1.989918,1.989918,0.000000,0.000000
8097,1.989918,1.989918,1.989918,0.000000,0.000000
8098,1.989918,1.989918,1.989918,0.000000,0.000000
8099,1.989918,1.989918,1.989918,0.000000,0.000000
8100,1.989918,1.989918,1.989918,0.000000,0.000000
8101,1.989918,1.989918,1.989918,0.000000,0.000000
8102,1.989918,1.989918,1.989918,0.000000,0.000000
8103,1.989918,1.989918,1.989918,0.000000,0.000000
8104,1.989918,1.989918,1.989918,0.000000,0.000000
8105,1.989918,1.989918,1.989918,0.000000,0.000000
8106,1.989918,1.989918,1.989918,0.000000,0.000000
8107,1.989918,1.989918,1.989918,0.000000,0.000000
8108,1.989918,1.989918,1.989918,0.000000,0.000000
8109,1.989918,1.989918,1.989918,0.000000,0.000000
8110,1.989918,1.989918,1.989918,0.000000,0.000000
8111,1.989918,1.989918,1.989918,0.000000,0.000000
8112,1.989918,1.989918,1.989918,0.000000,0.000000
8113,1.989918,1.989918,1.989918,0.000000,0.000000
8114,1.989918,1.989918,1.989918,0.000000,0.000000
8115,1.989918,1.989918,1.989918,0.000000,0.000000
8116,1.989918,1.989918,1.989918,0.000000,0.000000
8117,1.989918,1.989918,1.989918,0.000000,0.000000
8118,1.989918,1.989918,1.989918,0.000000,0.000000
8119,1.989918,1.989918,1.989918,0.000000,0.000000
8120,1.989918,1.989918,1.989918,0.000000,0.000000
8121,1.989918,1.989918,1.989918,0.000000,0.000000
8122,1.989918,1.989918,1.989918,0.000000,0.000000
8123,1.989918,1.989918,1.989918,0.000000,0.000000
8124,1.989918,1.989918,1.989918,0.000000,0.000000
8125,1.989918,1.989918,1.989918,0.000000,0.000000
8126,1.989918,1.989918,1.989918,0.000000,0.000000
8127,1.989918,1.989918,1.989918,0.000000,0.000000
8128,1.989918,1.989918,1.989918,0.000000,0.000000
8129,1.989918,1.989918,1.989918,0.000000,0.000000
8130,1.989918,1.989918,1.989918,0.000000,0.000000
8131,1.989918,1.989918,1.989918,0.000000,0.000000
8132,1.989918,1.989918,1.989918,0.000000,0.000000
8133,1.989918,1.989918,1.989918,0.000000,0.000000
8134,1.989918,1.989918,1.989918,0.000000,0.000000
8135,1.989918,1.989918,1.989918,0.000000,0.000000
8136,1.989918,1.989918,1.989918,0.000000,0.000000
8137,1.989918,1.989918,1.989918,0.000000,0.000000
8138,1.989918,1.989918,1.989918,0.000000,0.000000
8139,1.989918,1.989918,1.989918,0.000000,0.000000
8140,1.989918,1.989918,1.989918,0.000000,0.000000
8141,1.989918,1.989918,1.989918,0.000000,0.000000
8142,1.989918,1.989918,1.989918,0.000000,0.000000
8143,1.989918,1.989918,1.989918,0.000000,0.000000
8144,1.989918,1.989918,1.989918,0.000000,0.000000
8145,1.989918,1.989918,1.989918,0.000000,0.000000
8146,1.989918,1.989918,1.989918,0.000000,0.000000
8147,1.989918,1.989918,1.989918,0.000000,0.000000
8148,1.989918,1.989918,1.989918,0.000000,0.000000
8149,1.989918,1.989918,1.989918,0.000000,0.000000
8150,1.989918,1.989918,1.989918,0.000000,0.000000
8151,1.989918,1.989918,1.989918,0.000000,0.000000
8152,1.989918,1.989918,1.989918,0.000000,0.000000
8153,1.989918,1.989918,1.989918,0.000000,0.000000
8154,1.989918,1.989918,1.989918,0.000000,0.000000
8155,1.989918,1.989918,1.989918,0.000000,0.000000
8156,1.989918,1.989918,1.989918,0.000000,0.000000
8157,1.989918,1.989918,1.989918,0.000000,0.000000
8158,1.989918,1.989918,1.989918,0.000000,0.000000
8159,1.989918,1.989918,1.989918,0.000000,0.000000
8160,1.989918,1.989918,1.989918,0.000000,0.000000
8161,1.989918,1.989918,1.989918,0.000000,0.000000
8162,1.989918,1.989918,1.989918,0.000000,0.000000
8163,1.989918,1.989918,1.989918,0.000000,0.000000
8164,1.989918,1.989918,1.989918,0.000000,0.000000
8165,1.989918,1.989918,1.989918,0.000000,0.000000
8166,1.989918,1.989918,1.989918,0.000000,0.000000
8167,1.989918,1.989918,1.989918,0.000000,0.000000
8168,1.989918,1.989918,1.989918,0.000000,0.000000
8169,1.989918,1.989918,1.989918,0.000000,0.000000
8170,1.989918,1.989918,1.989918,0.000000,0.000000
8171,1.989918,1.989918,1.989918,0.000000,0.000000
8172,1.989918,1.989918,1.989918,0.000000,0.000000
8173,1.989918,1.989918,1.989918,0.000000,0.000000
8174,1.989918,1.989918,1.989918,0.000000,0.000000
8175,1.989918,1.989918,1.989918,0.000000,0.000000
8176,1.989918,1.989918,1.989918,0.000000,0.000000
8177,1.989918,1.989918,1.989918,0.000000,0.000000
8178,1.989918,1.989918,1.989918,0.000000,0.000000
8179,1.989918,1.989918,1.989918,0.000000,0.000000
8180,1.989918,1.989918,1.989918,0.000000,0.000000
8181,1.989918,1.989918,1.989918,0.000000,0.000000
8182,1.989918,1.989918,1.989918,0.000000,0.000000
8183,1.989918,1.989918,1.989918,0.000000,0.000000
8184,1.989918,1.989918,1.989918,0.000000,0.000000
8185,1.989918,1.989918,1.989918,0.000000,0.000000
8186,1.989918,1.989918,1.989918,0.000000,0.000000
8187,1.989918,1.989918,1.989918,0.000000,0.000000
8188,1.989918,1.989918,1.989918,0.000000,0.000000
8189,1.989918,1.989918,1.989918,0.000000,0.000000
8190,1.989918,1.989918,1.989918,0.000000,0.000000
8191,1.989918,1.989918,1.989918,0.000000,0.000000
8192,1.989918,1.989918,1.989918,0.000000,0.000000
8193,1.989918,1.989918,1.989918,0.000000,0.000000
8194,1.989918,1.989918,1.989918,0.000000,0.000000
8195,1.989918,1.989918,1.989918,0.000000,0.000000
8196,1.989918,1.989918,1.989918,0.000000,0.000000
8197,1.989918,1.989918,1.989918,0.000000,0.000000
8198,1.989918,1.989918,1.989918,0.000000,0.000000
8199,1.989918,1.989918,1.989918,0.000000,0.000000
8200,1.989918,1.989918,1.989918,0.000000,0.000000
8201,1.989918,1.989918,1.989918,0.000000,0.000000
8202,1.989918,1.989918,1.989918,0.000000,0.000000
8203,1.989918,1.989918,1.989918,0.000000,0.000000
8204,1.989918,1.989918,1.989918,0.000000,0.000000
8205,1.989918,1.989918,1.989918,0.000000,0.000000
8206,1.989918,1.989918,1.989918,0.000000,0.000000
8207,1.989918,1.989918,1.989918,0.000000,0.000000
8208,1.989918,1.989918,1.989918,0.000000,0.000000
8209,1.989918,1.989918,1.989918,0.000000,0.000000
8210,1.989918,1.989918,1.989918,0.000000,0.000000
8211,1.989918,1.989918,1.989918,0.000000,0.000000
8212,1.989918,1.989918,1.989918,0.000000,0.000000
8213,1.989918,1.989918,1.989918,0.000000,0.000000
8214,1.989918,1.989918,1.989918,0.000000,0.000000
8215,1.989918,1.989918,1.989918,0.000000,0.000000
8216,1.989918,1.989918,1.989918,0.000000,0.000000
8217,1.989918,1.989918,1.989918,0.000000,0.000000
8218,1.989918,1.989918,1.989918,0.000000,0.000000
8219,1.989918,1.989918,1.989918,0.000000,0.000000
8220,1.989918,1.989918,1.989918,0.000000,0.000000
8221,1.989918,1.989918,1.989918,0.000000,0.000000
8222,1.989918,1.989918,1.989918,0.000000,0.000000
8223,1.989918,1.989918,1.989918,0.000000,0.000000
8224,1.989918,1.989918,1.989918,0.000000,0.000000
8225,1.989918,1.989918,1.989918,0.000000,0.000000
8226,1.989918,1.989918,1.989918,0.000000,0.000000
8227,1.989918,1.989918,1.989918,0.000000,0.000000
8228,1.989918,1.989918,1.989918,0.000000,0.000000
8229,1.989918,1.989918,1.989918,0.000000,0.000000
8230,1.989918,1.989918,1.989918,0.000000,0.000000
8231,1.989918,1.989918,1.989918,0.000000,0.000000
8232,1.989918,1.989918,1.989918,0.000000,0.000000
8233,1.989918,1.989918,1.989918,0.000000,0.000000
8234,1.989918,1.989918,1.989918,0.000000,0.000000
8235,1.989918,1.989918,1.989918,0.000000,0.000000
8236,1.989918,1.989918,1.989918,0.000000,0.000000
8237,1.989918,1.989918,1.989918,0.000000,0.000000
8238,1.989918,1.989918,1.989918,0.000000,0.000000
8239,1.989918,1.989918,1.989918,0.000000,0.000000
8240,1.989918,1.989918,1.989918,0.000000,0.000000
8241,1.989918,1.989918,1.989918,0.000000,0.000000
8242,1.989918,1.989918,1.989918,0.000000,0.000000
8243,1.989918,1.989918,1.989918,0.000000,0.000000
8244,1.989918,1.989918,1.989918,0.000000,0.000000
8245,1.989918,1.989918,1.989918,0.000000,0.000000
8246,1.989918,1.989918,1.989918,0.000000,0.000000
8247,1.989918,1.989918,1.989918,0.000000,0.000000
8248,1.989918,1.989918,1.989918,0.000000,0.000000
8249,1.989918,1.989918,1.989918,0.000000,0.000000
8250,1.989918,1.989918,1.989918,0.000000,0.000000
8251,1.989918,1.989918,1.989918,0.000000,0.000000
8252,1.989918,1.989918,1.989918,0.000000,0.000000
8253,1.989918,1.989918,1.989918,0.000000,0.000000
8254,1.989918,1.989918,1.989918,0.000000,0.000000
8255,1.989918,1.989918,1.989918,0.000000,0.000000
8256,1.989918,1.989918,1.989918,0.000000,0.000000
8257,1.989918,1.989918,1.989918,0.000000,0.000000
8258,1.989918,1.989918,1.989918,0.000000,0.000000
8259,1.989918,1.989918,1.989918,0.000000,0.000000
8260,1.989918,1.989918,1.989918,0.000000,0.000000
8261,1.989918,1.989918,1.989918,0.000000,0.000000
8262,1.989918,1.989918,1.989918,0.000000,0.000000
8263,1.989918,1.989918,1.989918,0.000000,0.000000
8264,1.989918,1.989918,1.989918,0.000000,0.000000
8265,1.989918,1.989918,1.989918,0.000000,0.000000
8266,1.989918,1.989918,1.989918,0.000000,0.000000
8267,1.989918,1.989918,1.989918,0.000000,0.000000
8268,1.989918,1.989918,1.989918,0.000000,0.000000
8269,1.989918,1.989918,1.989918,0.000000,0.000000
8270,1.989918,1.989918,1.989918,0.000000,0.000000
8271,1.989918,1.989918,1.989918,0.000000,0.000000
8272,1.989918,1.989918,1.989918,0.000000,0.000000
8273,1.989918,1.989918,1.989918,0.000000,0.000000
8274,1.989918,1.989918,1.989918,0.000000,0.000000
8275,1.989918,1.989918,1.989918,0.000000,0.000000
8276,1.989918,1.989918,1.989918,0.000000,0.000000
8277,1.989918,1.989918,1.989918,0.000000,0.000000
8278,1.989918,1.989918,1.989918,0.000000,0.000000
8279,1.989918,1.989918,1.989918,0.000000,0.000000
8280,1.989918,1.989918,1.989918,0.000000,0.000000
8281,1.989918,1.989918,1.989918,0.000000,0.000000
8282,1.989918,1.989918,1.989918,0.000000,0.000000
8283,1.989918,1.989918,1.989918,0.000000,0.000000
8284,1.989918,1.989918,1.989918,0.000000,0.000000
8285,1.989918,1.989918,1.989918,0.000000,0.000000
8286,1.989918,1.989918,1.989918,0.000000,0.000000
8287,1.989918,1.989918,1.989918,0.000000,0.000000
8288,1.989918,1.989918,1.989918,0.000000,0.000000
8289,1.989918,1.989918,1.989918,0.000000,0.000000
8290,1.989918,1.989918,1.989918,0.000000,0.000000
8291,1.989918,1.989918,1.989918,0.000000,0.000000
8292,1.989918,1.989918,1.989918,0.000000,0.000000
8293,1.989918,1.989918,1.989918,0.000000,0.000000
8294,1.989918,1.989918,1.989918,0.000000,0.000000
8295,1.989918,1.989918,1.989918,0.000000,0.000000
8296,1.989918,1.989918,1.989918,0.000000,0.000000
8297,1.989918,1.989918,1.989918,0.000000,0.000000
8298,1.989918,1.989918,1.989918,0.000000,0.000000
8299,1.989918,1.989918,1.989918,0.000000,0.000000
8300,1.989918,1.989918,1.989918,0.000000,0.000000
8301,1.989918,1.989918,1.989918,0.000000,0.000000
8302,1.989918,1.989918,1.989918,0.000000,0.000000
8303,1.989918,1.989918,1.989918,0.000000,0.000000
8304,1.989918,1.989918,1.989918,0.000000,0.000000
8305,1.989918,1.989918,1.989918,0.000000,0.000000
8306,1.989918,1.989918,1.989918,0.000000,0.000000
8307,1.989918,1.989918,1.989918,0.000000,0.000000
8308,1.989918,1.989918,1.989918,0.000000,0.000000
8309,1.989918,1.989918,1.989918,0.000000,0.000000
8310,1.989918,1.989918,1.989918,0.000000,0.000000
8311,1.989918,1.989918,1.989918,0.000000,0.000000
8312,1.989918,1.989918,1.989918,0.000000,0.000000
8313,1.989918,1.989918,1.989918,0.000000,0.000000
8314,1.989918,1.989918,1.989918,0.000000,0.000000
8315,1.989918,1.989918,1.989918,0.000000,0.000000
8316,1.989918,1.989918,1.989918,0.000000,0.000000
8317,1.989918,1.989918,1.989918,0.000000,0.000000
8318,1.989918,1.989918,1.989918,0.000000,0.000000
8319,1.989918,1.989918,1.989918,0.000000,0.000000
8320,1.989918,1.989918,1.989918,0.000000,0.000000
8321,1.989918,1.989918,1.989918,0.000000,0.000000
8322,1.989918,1.989918,1.989918,0.000000,0.000000
8323,1.989918,1.989918,1.989918,0.000000,0.000000
8324,1.989918,1.989918,1.989918,0.000000,0.000000
8325,1.989918,1.989918,1.989918,0.000000,0.000000
8326,1.989918,1.989918,1.989918,0.000000,0.000000
8327,1.989918,1.989918,1.989918,0.000000,0.000000
8328,1.989918,1.989918,1.989918,0.000000,0.000000
8329,1.989918,1.989918,1.989918,0.000000,0.000000
8330,1.989918,1.989918,1.989918,0.000000,0.000000
8331,1.989918,1.989918,1.989918,0.000000,0.000000
8332,1.989918,1.989918,1.989918,0.000000,0.000000
8333,1.989918,1.989918,1.989918,0.000000,0.000000
8334,1.989918,1.989918,1.989918,0.000000,0.000000
8335,1.989918,1.989918,1.989918,0.000000,0.000000
8336,1.989918,1.989918,1.989918,0.000000,0.000000
8337,1.989918,1.989918,1.989918,0.000000,0.000000
8338,1.989918,1.989918,1.989918,0.000000,0.000000
8339,1.989918,1.989918,1.989918,0.000000,0.000000
8340,1.989918,1.989918,1.989918,0.000000,0.000000
8341,1.989918,1.989918,1.989918,0.000000,0.000000
8342,1.989918,1.989918,1.989918,0.000000,0.000000
8343,1.989918,1.989918,1.989918,0.000000,0.000000
8344,1.989918,1.989918,1.989918,0.000000,0.000000
8345,1.989918,1.989918,1.989918,0.000000,0.000000
8346,1.989918,1.989918,1.989918,0.000000,0.000000
8347,1.989918,1.989918,1.989918,0.000000,0.000000
8348,1.989918,1.989918,1.989918,0.000000,0.000000
8349,1.989918,1.989918,1.989918,0.000000,0.000000
8350,1.989918,1.989918,1.989918,0.000000,0.000000
8351,1.989918,1.989918,1.989918,0.000000,0.000000
8352,1.989918,1.989918,1.989918,0.000000,0.000000
8353,1.989918,1.989918,1.989918,0.000000,0.000000
8354,1.989918,1.989918,1.989918,0.000000,0.000000
8355,1.989918,1.989918,1.989918,0.000000,0.000000
8356,1.989918,1.989918,1.989918,0.000000,0.000000
8357,1.989918,1.989918,1.989918,0.000000,0.000000
8358,1.989918,1.989918,1.989918,0.000000,0.000000
8359,1.989918,1.989918,1.989918,0.000000,0.000000
8360,1.989918,1.989918,1.989918,0.000000,0.000000
8361,1.989918,1.989918,1.989918,0.000000,0.000000
8362,1.989918,1.989918,1.989918,0.000000,0.000000
8363,1.989918,1.989918,1.989918,0.000000,0.000000
8364,1.989918,1.989918,1.989918,0.000000,0.000000
8365,1.989918,1.989918,1.989918,0.000000,0.000000
8366,1.989918,1.989918,1.989918,0.000000,0.000000
8367,1.989918,1.989918,1.989918,0.000000,0.000000
8368,1.989918,1.989918,1.989918,0.000000,0.000000
8369,1.989918,1.989918,1.989918,0.000000,0.000000
8370,1.989918,1.989918,1.989918,0.000000,0.000000
8371,1.989918,1.989918,1.989918,0.000000,0.000000
8372,1.989918,1.989918,1.989918,0.000000,0.000000
8373,1.989918,1.989918,1.989918,0.000000,0.000000
8374,1.989918,1.989918,1.989918,0.000000,0.000000
8375,1.989918,1.989918,1.989918,0.000000,0.000000
8376,1.989918,1.989918,1.989918,0.000000,0.000000
8377,1.989918,1.989918,1.989918,0.000000,0.000000
8378,1.989918,1.989918,1.989918,0.000000,0.000000
8379,1.989918,1.989918,1.989918,0.000000,0.000000
8380,1.989918,1.989918,1.989918,0.000000,0.000000
8381,1.989918,1.989918,1.989918,0.000000,0.000000
8382,1.989918,1.989918,1.989918,0.000000,0.000000
8383,1.989918,1.989918,1.989918,0.000000,0.000000
8384,1.989918,1.989918,1.989918,0.000000,0.000000
8385,1.989918,1.989918,1.989918,0.000000,0.000000
8386,1.989918,1.989918,1.989918,0.000000,0.000000
8387,1.989918,1.989918,1.989918,0.000000,0.000000
8388,1.989918,1.989918,1.989918,0.000000,0.000000
8389,1.989918,1.989918,1.989918,0.000000,0.000000
8390,1.989918,1.989918,1.989918,0.000000,0.000000
8391,1.989918,1.989918,1.989918,0.000000,0.000000
8392,1.989918,1.989918,1.989918,0.000000,0.000000
8393,1.989918,1.989918,1.989918,0.000000,0.000000
8394,1.989918,1.989918,1.989918,0.000000,0.000000
8395,1.989918,1.989918,1.989918,0.000000,0.000000
8396,1.989918,1.989918,1.989918,0.000000,0.000000
8397,1.989918,1.989918,1.989918,0.000000,0.000000
8398,1.989918,1.989918,1.989918,0.000000,0.000000
8399,1.989918,1.989918,1.989918,0.000000,0.000000
8400,1.989918,1.989918,1.989918,0.000000,0.000000
8401,1.989918,1.989918,1.989918,0.000000,0.000000
8402,1.989918,1.989918,1.989918,0.000000,0.000000
8403,1.989918,1.989918,1.989918,0.000000,0.000000
8404,1.989918,1.989918,1.989918,0.000000,0.000000
